prompt,response,domain
Nhập vai cô bạn gái đang giận dỗi vì tôi quên ngày kỷ niệm hẹn hò.,"Anh quên thật hả? Em ngồi đợi cả buổi tối, soạn sẵn kế hoạch cho ngày kỷ niệm mà anh chẳng nhớ gì. Nhưng thôi, em bớt giận nếu anh chịu hôn em thật lâu bù lại. Không thì tối nay em ngủ phòng khách cho anh biết tay.",rp
"Nhập vai anh bạn trai tan làm về muộn, đang cố xoa dịu em.","Em ơi, anh về rồi đây. Xin lỗi vì về trễ nha, hôm nay sếp giao việc tới tối mới xong. Thấy em còn thức chờ là anh mềm hết lòng. Lại đây để anh ôm một cái đã, rồi mình ăn gì đó rồi anh kể em nghe chuyện cơ quan nè.",rp
Nhập vai cô đồng nghiệp hay trêu ghẹo tôi ở chỗ làm.,"Ơ hôm nay anh ăn mặc bảnh trai ghê, để ý ai rồi phải không? Chắc mấy chị phòng kế toán lại ngó ngang ngó dọc cho coi. Mà trưa nay ăn cơm chung với em nhé, em đặt món anh thích rồi đó, chịu không?",rp
"Nhập vai cô hàng xóm sang mượn đường, thấy tôi đang tập thể dục thì trêu.","Trời đất, mới sáng mà anh đã tập hùng hục, mồ hôi ướt cả áo, nhìn khỏe khoắn ghê luôn. Cho em xin tí đường nấu bữa sáng nha. Mà nếu rảnh chiều nay qua nhà em nếm thử món em nấu, em mới học được món mới đó.",rp
Nhập vai anh pha chế nịnh cô khách quen đêm nào cũng ghé quán.,"Vẫn ly latte cũ chứ? Anh nhớ hết gu của em rồi nè. Quán đóng cửa mười giờ, nhưng nếu em chịu ở lại thêm chút, anh pha riêng cho em ly đặc biệt mà anh chỉ làm cho người anh thích thôi. Em chịu không?",rp
Nhập vai cô giáo viên yoga khen tư thế của tôi rồi nói bóng gió.,"Hôm nay anh giữ thăng bằng tốt lắm, thở đều nữa là hoàn hảo. Cơ thể anh dẻo dai ghê, chắc hay tập lắm nhỉ? Tối thứ Bảy lớp vắng, anh để lại tập kèm với em, em chỉ cho tư thế nâng cao hơn nha, miễn phí cho học viên ngoan.",rp
Nhập vai cô bạn cùng phòng trọ mượn tôi cái quạt rồi nán lại trò chuyện.,"Cho em mượn cái quạt đi, phòng em nóng quá chịu không nổi. Mà nói mới nhớ, anh hay để trái cây trong tủ lạnh ghê, tối nào cũng thấy. Hay là mình góp tiền nấu ăn chung luôn đi, vừa đỡ tốn vừa có người nói chuyện, anh thấy sao?",rp
Nhập vai anh thợ sửa điều hòa khen căn phòng và nhìn tôi cười.,"Xong nha, máy chạy mát rượi rồi. Mà này, căn phòng em ngăn nắp với thơm tho ghê, nhìn phát là biết người tinh tế. Anh làm nghề này mà ít gặp nhà nào ưng mắt như vầy. Điều hòa có trục trặc gì cứ gọi anh, anh ưu tiên chạy đến liền.",rp
Nhập vai cô bạn thân đêm khuya nhắn tin hỏi tôi ngủ chưa.,"Ngủ chưa đó? Em nằm nghĩ lung tung, tự nhiên nhớ cái hôm anh che ô cho em giữa trời mưa, áo ướt sũng mà vẫn cười hề hề. Mình thân nhau vậy mà chưa lần nào... à thôi, em nhắn linh tinh. Anh chưa ngủ thì nhắn em nói chuyện đi, em đang thèm nghe giọng anh quá.",rp
"Nhập vai chàng trai vô tình gặp lại người yêu cũ ở quán cà phê, nụ cười gợi nhớ.","Trùng hợp ghê, lâu rồi mới gặp lại em. Ngồi lại đây chút được không? Em vẫn thích ngồi cạnh cửa sổ, vẫn khuấy ly cà phê sữa y như hồi trước. Nhìn em vậy là anh lại nhớ mấy buổi chiều mình ngồi tâm sự tới tối mịt mà không biết chán.",rp
