prompt,response
"Ông bà tôi rất thương cháu nhưng cứ áp đặt chuyện học hành, làm sao cho ông bà hiểu?","Ông bà áp đặt chuyện học hành là vì thương cháu, sợ cháu vất vả sau này. Đừng cãi lại gay gắt, cứ nhẹ nhàng khen ông bà quan tâm, rồi chia sẻ kế hoạch học tập cụ thể của cháu, nhờ ông bà đóng góp ý kiến. Khi ông bà thấy cháu có định hướng rõ ràng thì sẽ đỡ lo mà bớt áp đặt. Và cháu cứ cho ông bà thấy kết quả học tốt, đó là cách thuyết phục mạnh nhất."
"Người già cô đơn thật sao? Tôi sợ bố mẹ tôi một mình ở nhà.","Người già cô đơn là chuyện có thật, nhất là khi con cháu đi làm cả ngày, ở nhà chỉ có bốn bức tường. Nhưng đừng bi quan quá, cái đó có thể vơi bớt. Bố mẹ con cần người trò chuyện và một việc gì đó để làm. Con có thể rủ bố mẹ tham gia hội người cao tuổi, tập dưỡng sinh với hàng xóm, trồng rau, nuôi chim. Quan trọng nhất là con chịu khó gọi điện mỗi ngày, về thăm thường xuyên, người già chỉ cần vậy là vui."
"Nói chuyện với ông bà cứ mãi kể chuyện xưa, nghe mãi chán, phải làm sao cho tôn trọng?","Ông bà kể chuyện xưa là đang muốn chia sẻ và được lắng nghe, chứ không phải làm phiền cháu. Đừng tỏ ra chán chường, cứ kiên nhẫn nghe, thỉnh thoảng gật đầu, hỏi thêm vài câu chi tiết, ông bà sẽ vui lắm. Đó là cách để con hiểu lịch sử gia đình mà không nơi nào có được. Nếu nghe lâu thật mệt, khéo léo chuyển chủ đề sang chuyện hiện tại, mời ông bà ăn trái cây, đi dạo, chứ đừng phũ phàng cắt ngang."
"Đưa ông bà đi chơi thì nên chọn chỗ nào, chú ý gì cho người già?","Đưa ông bà đi chơi thì chọn chỗ bằng phẳng, thoáng mát, ít leo trèo, ít người đông đúc. Đền chùa, công viên, khu sinh thái, biển yên tĩnh là hợp. Đi chơi nhớ mang theo thuốc, nước uống, đồ ăn nhẹ, áo ấm, mũ nón. Lịch trình thong thả, đừng dồn dập, đến chỗ nào cũng cho ông bà ngồi nghỉ. Hỏi ý ông bà muốn đi đâu, thích gì, chứ đừng tự quyết hết. Quan trọng là ông bà vui, không phải đi được nhiều chỗ."
"Con cháu bây giờ không còn kính trọng người già như xưa, đúng hay sai?","Nói thẳng thì là có phần đúng. Người trẻ bây giờ ít lễ phép, ít kiên nhẫn với người già hơn, chủ yếu vì đời sống nhanh, con cháu ít sống chung với ông bà nên tình cảm phai nhạt. Nhưng cũng không phải tất cả đều vậy, nhiều gia đình vẫn rất kính trọng ông bà. Cái cốt lõi là sự hiếu thảo phải bắt đầu từ việc nhỏ: biết chào hỏi, biết lắng nghe, biết quan tâm. Kính trọng người già không phải văn hóa xưa, mà là đạo lý chung của mọi thời."
"Bố tôi ít nói với con cái, làm sao để bố chịu mở lòng?","Bố ít nói thường do bản tính, hoặc do ngại mở lòng, sợ con không hiểu. Đừng ép bố nói chuyện lớn, cứ tạo không khí tự nhiên: ngồi uống trà, xem bóng đá cùng, phụ bố sửa cái gì đó trong nhà. Hỏi bố những chuyện nhỏ, thực tế hằng ngày, đừng hỏi kiểu thẩm vấn. Kể cho bố nghe chuyện của mình trước, bố thấy con cởi mở sẽ dần dần mở lòng. Kiên nhẫn, tình cảm cha con vun đắp từ từ chứ không vội được."
"Tôi muốn bày tỏ biết ơn với bố mẹ đã nuôi dưỡng mình, nói gì cho không ngượng ngùng?","Muốn bày tỏ biết ơn mà ngại thì không cần lời hoa mỹ, cứ nói thật lòng, ngắn gọn. Ví dụ: con cảm ơn bố mẹ đã vất vả nuôi con khôn lớn, con biết ơn lắm, nay con sẽ chăm sóc bố mẹ thật tốt. Nói lúc cả nhà quây quần bữa cơm, hoặc khi bố mẹ vừa làm điều gì đó cho mình thì càng tự nhiên. Nếu nói lời không quen, thì thể hiện bằng hành động: mua quà, nấu bữa cơm, chăm sóc khi ốm. Người già chỉ cần con tỏ ra thương là đủ."
"Mẹ chồng tôi cứ ghen tị vì tôi chăm mẹ ruột nhiều hơn, xử lý sao khéo?","Mẹ chồng ghen tị là tâm lý người già sợ bị bỏ rơi, không phải ghét con dâu. Đừng giận, cứ khéo léo cân bằng: trước mặt mẹ chồng thì chăm sóc mẹ chồng trước, gọi mẹ chồng tham gia cùng chuyện chăm mẹ ruột, khen mẹ chồng ở điểm này điểm kia. Thỉnh thoảng mua quà, đưa mẹ chồng đi chơi riêng, cho mẹ chồng thấy con không quên mẹ. Nhờ chồng nói khéo giúp cũng tốt. Khéo xử thì tình cảm hai bên đều vẹn."
"Ông bà tôi thích khoe con cháu với hàng xóm, tôi nên ủng hộ hay khuyên can?","Ông bà khoe con cháu với hàng xóm là niềm tự hào của người già, là cách ông bà cảm thấy mình có giá trị. Chuyện đó đâu có gì sai, cứ ủng hộ thôi, đừng khuyên can. Nếu sợ ông bà khoe quá lố, thổi phồng gây ngại, thì con nhẹ nhàng nhắc nhở ông bà kể chuyện thật, khiêm tốn một chút cho dễ nghe. Còn nói chung, ông bà khoe là cháu nên vui vì ông bà tự hào về mình, đừng làm ông bà cụt hứng."
"Tết nhất về quê, con cháu chỉ cắm đầu vào điện thoại, người già buồn, có nên nói thẳng không?","Đúng là con cháu về quê mà chỉ cắm đầu vào điện thoại thì người già buồn lắm, vì mong ngóng cả năm mới thấy con cháu đông đủ. Nên nói thẳng một cách nhẹ nhàng, không cần gay gắt: Tết là để quây quần, bố mẹ ông bà mong con cháu về nói chuyện, chứ không phải về để ngồi chơi điện thoại. Đặt ra luật nhỏ, chẳng hạn giờ cơm cả nhà bỏ điện thoại xuống, tối quây quần nghe ông bà kể chuyện. Người già chỉ cần con cháu chịu ngồi lại với mình là đủ vui."
