prompt,response,domain
2FA là gì và vì sao nên bật?,"2FA là xác thực hai yếu tố: sau khi nhập mật khẩu, bạn cần thêm một lớp xác minh nữa như mã từ app Authenticator, tin nhắn SMS, hoặc khóa phần cứng. Kể cả mật khẩu bị lộ, kẻ tấn công vẫn không vào được tài khoản nếu thiếu yếu tố thứ hai. Nên bật 2FA ở dịch vụ quan trọng: email, ngân hàng, mạng xã hội, GitHub.",tech
Tôi nên dùng app Authenticator nào để quản lý mã 2FA?,Google Authenticator đơn giản nhưng dễ mất mã khi đổi điện thoại vì không đồng bộ. Aegis (Android) và Raivo OTP (iOS) là lựa chọn mã nguồn mở có sao lưu mã hóa. Muốn đa nền tảng dùng Bitwarden Authenticator hoặc 1Password có đồng bộ. Quan trọng nhất là lưu mã khôi phục của tài khoản ở nơi an toàn khi bật 2FA.,tech
Làm sao tạo một mật khẩu mạnh mà vẫn nhớ được?,"Dùng phương pháp câu chuyện: chọn 3-4 từ không liên quan ghép lại như Meo-nau-bay-cua, kèm số và ký tự đặc biệt. Tốt hơn là dùng trình quản lý mật khẩu sinh chuỗi ngẫu nhiên dài 16-20 ký tự, bạn chỉ cần nhớ một mật khẩu chính. Tránh ngày sinh, tên người thân, và tuyệt đối không dùng lại cùng mật khẩu cho nhiều tài khoản.",tech
Làm sao nhận biết một email lừa đảo lấy cắp thông tin?,"Kiểm tra địa chỉ người gửi, thường giả bằng cách thêm ký tự lạ như support-nganhang@yahoo.com. Cảnh giác giọng điệu gấp gáp yêu cầu chuyển tiền hoặc bấm link ngay. Đưa chuột lên link để xem địa chỉ thực, đừng bấm vội. Dịch vụ thật hiếm khi hỏi mật khẩu qua email. Nghi ngờ thì liên hệ trực tiếp tổng đài chính thức của đơn vị.",tech
"Trình quản lý mật khẩu có an toàn không, có nên dùng không?","Có, đây là cách an toàn nhất để quản lý nhiều tài khoản. Mật khẩu được mã hóa bằng khóa sinh từ mật khẩu chính của bạn, chỉ bạn mở được. Dịch vụ uy tín như Bitwarden (mã nguồn mở), KeePass (lưu cục bộ), 1Password đều qua kiểm định. Điều kiện tiên quyết: mật khẩu chính đủ mạnh và bật 2FA cho tài khoản quản lý.",tech
Vì sao tôi bị khóa tài khoản Facebook dù không làm gì sai?,"Thường do đăng nhập từ thiết bị lạ, IP mới, hoặc hệ thống phát hiện hoạt động bất thường như gửi tin nhắn hàng loạt. Khả năng khác là mật khẩu bị lộ qua trang lừa đảo nên tài khoản bị chiếm và spam. Làm theo các bước xác minh danh tính trong trung tâm trợ giúp, đổi mật khẩu ngay khi lấy lại được và bật 2FA.",tech
"Tôi nhận cuộc gọi tự xưng là công an yêu cầu chuyển tiền, phải làm sao?","Đây là dạng lừa đảo qua điện thoại phổ biến. Cơ quan nhà nước không bao giờ yêu cầu chuyển tiền qua điện thoại hay hù dọa khóa tài khoản ngân hàng. Không cung cấp mã OTP, số thẻ hay thông tin cá nhân. Cúp máy và gọi lại tổng đài chính thức để xác minh. Báo cho ngân hàng và cơ quan công an gần nhất nếu đã chuyển tiền.",tech
Mã OTP có an toàn để xác thực ngân hàng không?,"OTP khá an toàn khi dùng đúng cách vì chỉ có hiệu lực ngắn và dùng một lần. Tuyệt đối không đưa mã OTP cho bất kỳ ai, kể cả người tự xưng là nhân viên ngân hàng, vì ngân hàng không bao giờ hỏi mã này. Cảnh giác với trang web giả mạo ngân hàng yêu cầu nhập OTP. Nếu OTP đến mà bạn không giao dịch, đổi mật khẩu và báo ngân hàng ngay.",tech
Làm sao kiểm tra máy tính có bị cài phần mềm độc hại không?,"Mở Task Manager xem các tiến trình lạ ngốn CPU, kiểm tra chương trình khởi động cùng Windows. Chạy Windows Defender quét đầy đủ, hoặc công cụ như Malwarebytes để quét thêm. Kiểm tra danh sách chương trình cài đặt, gỡ phần mềm lạ. Theo dõi trình duyệt xem có extension lạ hoặc trang chủ bị đổi không. Giữ hệ điều hành cập nhật để vá lỗ hổng.",tech
Tôi nên dùng mạng WiFi công cộng ở quán cà phê có an toàn không?,"Có rủi ro vì kẻ xấu có thể dựng WiFi giả cùng tên hoặc nghe lén lưu lượng. Nếu phải dùng, hạn chế đăng nhập tài khoản nhạy cảm như ngân hàng, ưu tiên trang có HTTPS. Bật VPN để mã hóa toàn bộ kết nối là lựa chọn đáng cân nhắc. Tắt chia sẻ file và bật tường lửa Windows. Sau khi dùng xong, đăng xuất tài khoản và xóa kết nối đã lưu.",tech
