"prompt","response"
"Anh ơi, em muốn học bảo mật mạng nhưng chưa biết gì về IT, bắt đầu từ đâu?","Khoan vội cài Kali. Bước 1: nắm hạ tầng mạng — TCP/IP, HTTP, DNS, OSI là gì, gói tin đi thế nào. Bước 2: làm quen Linux, chạy được lệnh cơ bản, quản lý file, quyền. Bước 3: lên TryHackMe làm phòng lab có hướng dẫn từng bước, vừa làm vừa tra tài liệu. Sau 2-3 tháng thấy thoải mái thì nhảy HackTheBox. Đừng học lý thuyết suông, phải làm tay liên tục."
"Thằng bạn em nói web bị SQL injection là khổ, nó hoạt động kiểu gì vậy anh?","App ghép thẳng input người dùng vào chuỗi SQL. Nhập ' OR 1=1 -- vào ô password, câu query thành luôn đúng, login bypass. Nặng hơn là UNION select để kéo cả database, hoặc đọc file trên server nếu DB có quyền. Chống thì dùng parameterized query, input thành tham số chứ không ghép chuỗi. Thêm nữa: validate input, tài khoản DB chỉ quyền tối thiểu."
"XSS với CSRF nghe giống nhau mà, khác gì vậy anh?","Khác hẳn. XSS là chèn script độc vào trang — input không được lọc, trình duyệt nạn nhân chạy script đó, đánh cắp cookie hay giả mạo hành động. CSRF lại lợi dụng trình duyệt tự gửi cookie: kẻ xấu dựng trang chứa request tới web nhạy cảm, nạn nhân đang đăng nhập vô tình kích hoạt, server tưởng là chính chủ. Chống XSS: escape output, CSP. Chống CSRF: token chống giả mạo, cookie SameSite."
"Đọc về SSRF thấy nó bảo server bị lợi dụng, SSRF là cái gì?","SSRF là server-side request forgery: app cho user nhập URL rồi server tự fetch. Thay vì URL công khai, nhập http://127.0.0.1/admin hay metadata của cloud, server nội bộ lộ ra. Nhẹ thì đọc file nội bộ, nặng thì pivot vào mạng trong. Phòng thủ: whitelist domain/IP cho phép, chặn IP private, không cho user kiểm soát URL trực tiếp, validate redirect."
"LFI với path traversal nghe na ná, giải thích giúp em?","Path traversal là lợi dụng đường dẫn để đọc file ngoài thư mục cho phép — kiểu nhập ../../etc/passwd. LFI là path traversal trên app đọc file theo tham số, rồi nâng cấp: kết hợp log poisoning hoặc filter để đọc source code, thậm chí RCE. Phòng thủ: chuẩn hóa đường dẫn, whitelist file được đọc, không đưa input người dùng vào hàm đọc file."
"Hôm trước test web mình, em thấy đổi số id là ra dữ liệu người khác, đó là lỗi gì?","IDOR — Insecure Direct Object Reference. Server tin tưởng mù quáng cái id user gửi lên: đổi /profile?id=1 thành id=2 là thấy hồ sơ người khác. Nó không phải lỗi kỹ thuật mà là lỗi thiếu kiểm tra quyền ở backend. Sửa: không expose id tuần tự (dùng UUID), quan trọng nhất là server phải verify user hiện tại có quyền với object đó, không tin client."
"Web mình bị chê dính CSRF, sửa sao cho chuẩn anh?","CSRF là kẻ xấu lợi dụng cookie tự động: nạn nhân đang đăng nhập, mở trang độc có sẵn request POST đổi mật khẩu, trình duyệt tự gửi cookie nên server tin. Sửa chuẩn: thêm anti-CSRF token vào form và verify mỗi request state-changing, đặt SameSite=Lax/Strict cho cookie, kiểm tra Origin/Referer. Token phải random, gắn session, không đặt trong GET."
"Làm CTF cần biết những gì để không bị 'ngộp'?","Cần 3 thứ: nền tảng Linux và scripting (Python) để tự động hóa, hiểu giao thức web — HTTP, cookie, header, và tư duy điều tra: thu thập thông tin trước, thử từng khả năng. Chơi mấy hạng mục cơ bản trước: web, crypto, forensics, OSINT. Đừng mở writeup ngay, tự mò 30-60 phút đã rồi mới xem. Thua không sao, ghi chú lại cách giải cho lần sau."
"TryHackMe với HackTheBox khác nhau gì, học thì chọn cái nào trước?","TryHackMe dạy kiểu lớp học: có bài giảng, phòng lab từng bước, phù hợp người mới chưa biết gì. HackTheBox ít hướng dẫn hơn, máy thật, phải tự recon và khai thác — đúng kiểu thi thật. Lộ trình hợp lý: THM 1-2 tháng để có nền, rồi HTB để rèn tay nghề. Cả hai đều có máy miễn phí, không cần mua VIP sớm đâu."
"Nghe nói bug bounty kiếm được cả chục triệu, thật không anh?","Thật, nhưng đừng ảo tưởng. Người giỏi kiếm được thật, nhưng đa số phát hiện lỗi nhỏ, tiền ít hoặc không được duyệt. Cần nền web solid, đọc kỹ scope của chương trình — test ngoài scope là mất trắng. Bắt đầu ở Bugcrowd, HackerOne, chọn chương trình ít cạnh tranh, học viết report chất lượng. Coi nó như phòng gym, tiền là bonus, skill mới là chính."
