prompt,response,domain
Frontend và backend khác nhau như thế nào?,"Frontend là phần giao diện người dùng nhìn thấy, xử lý bằng HTML, CSS, JavaScript, chạy trên trình duyệt. Backend là phần xử lý phía máy chủ, quản lý database, xác thực, nghiệp vụ, thường viết bằng Python, Java, Node.js. Chúng giao tiếp qua HTTP bằng JSON. Người làm frontend quan tâm trải nghiệm, còn backend quan tâm dữ liệu, bảo mật và hiệu năng. Muốn làm fullstack cần nắm cả hai.",tech
REST API là gì và nguyên tắc cơ bản của nó?,"REST API là cách thiết kế giao tiếp giữa client và server dựa trên HTTP, mỗi tài nguyên có một URL và dùng các phương thức GET, POST, PUT, DELETE. GET lấy dữ liệu, POST tạo mới, PUT cập nhật, DELETE xóa. API tốt dùng trạng thái không lưu phiên trên server, trả về mã trạng thái chuẩn như 200, 404, 500. Đây là chuẩn phổ biến nhất để kết nối app mobile, web với backend.",tech
Bạn có thể cho ví dụ về async/await trong JavaScript?,"async function getData() { const res = await fetch('/api/users'); const data = await res.json(); return data; } dùng để xử lý bất đồng bộ không chặn giao diện. await dừng chờ Promise hoàn tất trong phạm vi hàm async, thay thế callback lồng nhau. Bắt lỗi bằng try/catch quanh await. Trong React, kết hợp với useEffect để tải dữ liệu khi render. Nhớ xử lý lỗi mạng và trạng thái loading để giao diện mượt.",tech
Docker là gì và lợi ích khi dùng nó?,"Docker đóng gói ứng dụng và môi trường phụ thuộc vào một image, chạy trong container biệt lập nên giống nhau trên mọi máy. Bạn tránh được lỗi chạy được trên máy mình nhưng không chạy được trên máy người khác. Dễ mở rộng nhiều phiên bản, cô lập ứng dụng, tối ưu tài nguyên. Cơ bản gồm Dockerfile mô tả môi trường, lệnh docker build tạo image và docker run khởi chạy. Học Docker là kỹ năng gần như bắt buộc khi triển khai phần mềm.",tech
CI/CD là gì? Tại sao nhóm phát triển cần nó?,"CI/CD là quy trình tự động hóa: CI là tích hợp liên tục, mỗi lần đẩy code sẽ tự chạy test để bắt lỗi sớm; CD là triển khai liên tục, tự đưa phiên bản đã qua kiểm tra lên môi trường. Nhóm hưởng lợi vì giảm lỗi khi gộp code, phát hành nhanh và nhất quán. Các công cụ phổ biến là GitHub Actions, GitLab CI, Jenkins. Bắt đầu bằng pipeline đơn giản chạy test rồi build, sau đó mở rộng thêm triển khai.",tech
Database quan hệ và NoSQL nên chọn cái nào?,"Chọn SQL khi dữ liệu có quan hệ chặt chẽ, cần giao dịch đúng đắn và truy vấn phức tạp như đặt hàng, tài chính, người dùng. Chọn NoSQL như MongoDB khi dữ liệu phi cấu trúc, thay đổi linh hoạt, cần mở rộng ngang lớn như log, bài đăng mạng xã hội. Đừng chọn theo trào lưu, mà dựa vào mô hình dữ liệu thực tế. Nhiều hệ thống kết hợp cả hai, ví dụ MySQL cho giao dịch và Redis cho cache.",tech
Làm sao bảo mật API tránh bị lạm dụng?,"Xác thực mọi request bằng token như JWT hoặc OAuth, không tin client tin cậy mù quáng. Giới hạn tốc độ truy cập bằng rate limiting để chặn spam. Validate và ràng buộc dữ liệu đầu vào chống SQL injection, XSS. Mã hóa HTTPS, không lộ khóa API trong code hay frontend. Ghi log và theo dõi bất thường. Với API thanh toán hay dữ liệu nhạy cảm, thêm cơ chế kiểm tra quyền hạn chi tiết theo từng tài nguyên.",tech
Microservice là gì? Khi nào nên dùng?,"Microservice chia ứng dụng thành các dịch vụ nhỏ độc lập, mỗi dịch vụ lo một nghiệp vụ và giao tiếp qua API. Lợi ích là mỗi đội phát triển, triển khai và mở rộng độc lập. Nhưng nó tăng độ phức tạp vận hành, mạng, giám sát. Chỉ nên dùng khi đội lớn, sản phẩm đã phức tạp thực sự; với dự án nhỏ, monolith vẫn đơn giản và hiệu quả hơn. Nguyên tắc phổ biến: bắt đầu monolith, tách service khi thực sự cần.",tech
Làm sao tối ưu tốc độ tải trang web?,"Nén ảnh bằng WebP, dùng lazy loading cho ảnh dưới màn hình. Gộp và nén CSS, JavaScript bằng minify. Tận dụng cache trình duyệt và CDN để giảm khoảng cách đến máy chủ. Chỉ tải thư viện cần thiết, loại bỏ code thừa. Kiểm tra bằng Lighthouse để xem chỉ số LCP, CLS cụ thể. Tối ưu backend như index database, cache truy vấn thường xuyên. Ưu tiên sửa những vấn đề nặng nhất trước.",tech
Cách quản lý mật khẩu và khóa API trong mã nguồn?,"Không bao giờ hardcode mật khẩu hay khóa API vào source code, vì chúng sẽ nằm trong lịch sử git và lộ khi repository bị rò rỉ. Dùng biến môi trường hoặc file .env không đưa vào git, hoặc dịch vụ quản lý bí mật như Vault, AWS Secrets Manager. Thêm .env vào .gitignore ngay từ đầu. Nếu lỡ commit khóa ra ngoài, xoay khóa ngay và dùng git filter để xóa khỏi lịch sử.",tech
