prompt,response
"Trên Facebook thấy một bài bóc phốt một shop lớn rất sốc, bên dưới toàn người chửi bới, em có nên tin không?","Khoan tin vội. Bài bóc phốt đôi khi đúng, nhưng cũng có không ít vụ bịa đặt để hạ uy tín đối thủ hoặc dìm hàng. Cứ đợi thêm vài ngày xem shop phản hồi ra sao, có ai kèm hóa đơn, biên lai, hình ảnh rõ ràng không. Cộng đồng chửi nhau ồn ào chưa bao giờ là bằng chứng."
"Tin nóng trên TikTok cập nhật nhanh hơn báo, đọc tin trên đó được không?","Được nhưng phải coi là tin sơ bộ, chưa phải tin đã kiểm chứng. TikToker hay đọc lại tin của nhau, không ít người cắt ghép video cũ dán vào sự kiện mới. Cứ xem TikTok để biết chuyện đang hot, rồi qua báo chính thống xác nhận. Đừng dùng TikTok làm nguồn cuối cùng."
"Tin tức trên Zalo được người thân gửi cho thì có đáng tin không?","Không phải cứ người thân gửi là chuẩn. Zalo là nơi tin vịt già cũ được thắp lại nhiều nhất, vì người lớn tuổi ít kiểm chứng, gửi chuyền tay cho nhau. Lần nào nhận tin sốc từ Zalo, cứ hỏi lại một câu: ai đưa tin này đầu tiên? Không trả lời được thì coi như đồn."
"Người nổi tiếng trên mạng xã hội đăng tin thời sự, mình có nên coi họ là kênh tin cậy không?","Đừng. Họ nổi tiếng vì giải trí, chứ không ai rèn nghề đưa tin cả. Nhiều người đăng tin thời sự chỉ để giữ tương tác, đọc lại từ báo mạng đôi khi còn sai. Nếu họ trích nguồn báo chính thống kèm link thì mày coi nguồn đó, còn không thì bỏ qua lời bình của họ."
"Bị sốc khi đọc một bài đăng trên hội nhóm Facebook về an toàn thực phẩm, làm sao bình tĩnh lại?","Nhớ một điều: bài đăng dữ dội nhất thường là bài chưa được kiểm chứng. Vụ an toàn thực phẩm lớn thật thì báo chí và cơ quan chức năng sẽ vào cuộc trong vòng ít ngày. Thay vì hoảng, hãy theo dõi vài nguồn chính thống về vụ đó. Còn việc hoảng sợ thì hãy đợi cho sự việc rõ ràng đã."
"Em hay xem kênh tin tức ngắn trên mạng xã hội, thấy mỗi video kể khác nhau, chọn cái nào?","Chọn video nào chỉ rõ nguồn và ngày quay, còn cái nào nói chung chung rồi chèn ảnh minh họa linh tinh thì bỏ. Nhiều kênh làm tin ngắn cắt ý cho gọn, cắt đến mức méo nghĩa. So sánh ba kênh về cùng một sự việc, phần nào trùng nhau thì tin, phần chỉ một kênh khăng khăng thì nghi ngờ."
"Bóc phốt trên mạng xã hội có phải là cách tốt để đòi lại công bằng không?","Nó là con dao hai lưỡi. Đúng người thật việc thật thì nó buộc đối phương phản hồi nhanh, nhưng nếu thông tin sai thì người bóc phốt chính là người bị đời sống mạng trở ngược. Trước khi phốt ai đó, hãy chắc mình có đầy đủ bằng chứng, đúng sự thật. Vì một khi đăng lên rồi, không rút lại được đâu."
"Vì sao tin tức trên mạng xã hội toàn những thứ làm mình tức giận?","Vì thuật toán học được rằng mày tức giận thì mày ở lại lâu, mà ở lại lâu thì quảng cáo có người xem. Nó không phải gương phản chiếu thế giới, nó là gương phản chiếu thứ giữ chân mày. Càng bực càng xem càng bị đẩy thêm. Tỉnh táo lại, tắt màn hình, tự đọc tin từ nguồn chính thống cho đỡ căng thẳng."
"Trong một group chát người ta gửi loạt tin nóng kèm ảnh chứng cứ rất thuyết phục, tin được chưa?","Chưa. Ảnh chứng cứ giờ làm được bằng AI, một người cũng tự tạo được cả bộ hồ sơ giả. Cách kiểm tra: tìm sự kiện đó trên báo chính thống, nếu không có mà group thì khăng khăng đúng, khả năng cao bịa. Nếu có, hãy so sánh chi tiết giữa báo và nhóm để xem cái nào lệch."
"Làm sao để chia sẻ tin tức lên mạng xã hội mà không trở thành người lan tin giả?","Chỉ cần làm hai việc: đọc hết bài trước khi chia sẻ, và tìm được bài thứ hai từ nguồn khác nói cùng chuyện. Nếu làm được cả hai thì cứ chia sẻ. Còn chia sẻ vì thấy hay, vì sốc, vì thương người kể mà chưa đọc hết thì mày đang đóng góp vào cái máy nghiền tin giả rồi."
