prompt,response,domain
Vì sao các nước Đông Nam Á mùa hạ lại hay mưa?,"Đông Nam Á nằm trong vùng nhiệt đới gió mùa châu Á, mùa hạ trời nóng làm biển và đất liền bốc hơi mạnh, gió mùa Tây Nam mang hơi ẩm từ Ấn Độ Dương và biển Đông thổi vào. Hơi ẩm bốc lên gặp lạnh ngưng tụ gây mưa lớn. Vì vậy mùa mưa ở đây thường trùng thời điểm hè, lượng mưa dồi dào đặc trưng của khí hậu gió mùa.",other
Vì sao nhiệt độ trên núi càng lên cao càng lạnh?,"Trên cao tuy gần mặt trời hơn nhưng không khí loãng, giữ nhiệt kém; tầng khí quyển dày đặc gần mặt đất mới là nơi giữ nhiệt từ bức xạ mặt đất tỏa ra. Càng lên cao áp suất giảm, không khí nở ra mất bớt năng lượng nên càng lạnh. Trung bình cứ lên cao 100 mét, nhiệt độ giảm khoảng 0,6 độ C.",other
Vì sao nhà dân miền Bắc hay có ba gian hai chái?,"Ngôi nhà truyền thống miền Bắc thường có ba gian, hai chái: gian giữa thờ tổ tiên và tiếp khách, hai gian bên là nơi ngủ và sinh hoạt, chái dùng làm bếp và kho. Cách bố trí này thể hiện trật tự gia đình, lòng kính trọng tổ tiên và sự tiện lợi sinh hoạt. Nhà gỗ mái ngói phản ánh lối kiến trúc gắn với nông thôn đồng bằng Bắc Bộ.",other
Vì sao người xưa dùng mặt trăng để tính âm lịch?,"Âm lịch căn cứ vào chu kỳ trăng tròn khuyết, một tháng âm lịch khoảng 29 hoặc 30 ngày. Người xưa quan sát mặt trăng dễ dàng hơn mặt trời nên dùng nó để chia thời gian, đặt lịch phục vụ nông nghiệp và lễ hội. Việt Nam dùng âm lịch để tính Tết Nguyên đán, ngày rằm, giỗ tổ tiên, gắn với đời sống tâm linh và sản xuất mùa vụ.",other
Vì sao ngói âm dương được gọi như vậy?,"Ngói âm dương còn gọi là ngói lợp hai mảng đan xen: hàng ngói lõm úp xuống gọi ngói dương, hàng lõm ngửa lên gọi ngói âm, xếp xen kẽ thành mái dày chồng lớp. Cách lợp này thoát nước nhanh, bền chắc lại tạo mái cong mềm mại vốn thấy ở đình, chùa, nhà cổ. Viên đầu mỗi hàng thường trang trí hoa văn thú, lá, chữ chạm tinh xảo.",other
Vì sao người Việt hay cúng giao thừa?,"Giao thừa là khoảnh khắc chuyển giao giữa năm cũ và năm mới, người Việt làm mâm cúng đón ông bà tổ tiên về sum họp với con cháu và tiến năm cũ. Mâm cúng mặn hoặc chay thường gồm bánh chưng, xôi, gà, hoa quả, rượu và vàng mã. Nghi thức gửi gắm mong ước một năm mới may mắn, bình an, đồng thời giữ mối liên hệ với tổ tiên.",other
Vì sao hoa đào và hoa mai được chọn trang trí Tết?,"Miền Bắc chuộng hoa đào vì màu hồng tượng trưng may mắn, ấm áp và sức sống mùa xuân trong khí hậu lạnh; miền Nam khí hậu nóng chuộng hoa mai vàng, màu vàng tượng trưng phú quý, thịnh vượng. Cả hai đều nở đúng dịp xuân, gắn với quan niệm bày cây xuân trong nhà ngày Tết cầu mong an khang, tài lộc cho cả năm.",other
Vì sao tre thường được trồng ở làng quê Việt Nam?,"Tre là cây gắn bó lâu đời với làng Việt nhờ mọc nhanh, dẻo dai, chịu mưa nắng, dễ trồng, không kén đất. Tre được dùng làm nhà, cần câu, rổ rá, hàng rào, thuyền và giấy. Bụi tre còn chắn gió, chống xói lở, tạo bóng mát. Hình ảnh lũy tre làng trở thành biểu tượng văn hóa của làng quê và tinh thần kiên cường, thanh cao.",other
Vì sao người ta bảo cà phê có thể giúp tỉnh táo?,"Cà phê chứa caffeine, chất kích thích hệ thần kinh trung ương. Caffeine cạnh tranh với adenosine, chất gây buồn ngủ tích tụ trong ngày, nên giúp giảm cảm giác mệt mỏi, tăng tập trung. Hiệu quả rõ trong vài giờ đầu. Tuy nhiên uống quá nhiều, nhất là chiều tối, dễ gây mất ngủ, hồi hộp nên cần cân đối lượng dùng trong ngày.",other
Vì sao mùa mưa tôm cá dễ bị chết?,"Đầu mùa mưa làm nước ao hồ xáo trộn: nước mưa chua, phân hủy chất hữu cơ đáy làm thiếu oxy, pH thay đổi đột ngột gây sốc cho cá tôm. Nước từ ruộng, cống mang theo chất thải, thuốc bảo vệ thực vật làm ô nhiễm. Cá quen điều kiện cũ không kịp thích nghi nên nổi đầu, giảm sức đề kháng rồi chết, nhất là ao nuôi mật độ cao.",other
