prompt,response,domain
"Tôi hay trằn trọc khó ngủ, có cách nào để dễ ngủ hơn không?","Thử tắm nước ấm một tiếng trước khi ngủ, tắt điện thoại sớm và để phòng tối bớt. Đọc vài trang sách giấy, hít thở chậm bốn giây vào bốn giây ra. Nếu đầu vẫn nghĩ ngợi, ghi hết ra giấy rồi cất đi. Một cốc sữa ấm hoặc trà hoa cúc cũng giúp cơ thể thả lỏng. Tránh cà phê sau ba giờ chiều và giữ giờ ngủ cố định cho quen.",casual
"Công việc dạo này quá tải khiến tôi căng thẳng, xử lý sao cho đỡ bí bách?","Chia việc thành từng nhóm nhỏ, ưu tiên việc quan trọng làm trước, mỗi lần chỉ tập trung một việc. Sắp xếp nghỉ giải lao năm phút giữa chừng để mắt và đầu óc thư giãn. Đừng ngại nói thẳng với quản lý nếu quá sức để điều chỉnh lại khối lượng. Cuối ngày dành chút thời gian đi bộ, nghe nhạc để giải tỏa.",casual
Chấp nhận điểm yếu của bản thân có phải là yếu đuối không?,"Hoàn toàn không, đó là dấu hiệu chín chắn. Hiểu rõ mình tốt ở đâu, cần cải thiện chỗ nào là cách để sống nhẹ nhàng hơn. Biết điểm yếu không có nghĩa bỏ mặc nó, mà là ít tự dằn vặt và tập trung sửa từng chút một. Người trưởng thành chấp nhận mình rồi mới thay đổi được.",casual
"Ngồi lâu ở văn phòng bị đau lưng nhẹ, tôi nên tập gì cho khỏi?","Nên đứng lên vận động mỗi ba mươi đến bốn mươi phút một lần. Mỗi ngày tập nhẹ vài động tác như duỗi lưng, nghiêng người sang hai bên, xoay vai và hít thở sâu. Giữ tư thế ngồi thẳng, màn hình cao ngang tầm mắt, ghế có điểm tựa lưng. Đi bộ khoảng hai mươi phút mỗi buổi chiều cũng giúp lưng khỏe hơn.",casual
"Mẹ chồng và tôi quan điểm khác nhau nhiều, sống chung vui vẻ thế nào?","Quan trọng nhất là tôn trọng lẫn nhau và chọn thời điểm thích hợp để trò chuyện. Khi bất đồng, cứ bình tĩnh trình bày ý kiến của mình, tránh căng thẳng đối đầu. Hãy khen ngợi những điều tốt bà làm để không khí dễ chịu hơn. Ranh giới nhỏ như chuyện ăn uống hay giờ giấc có thể linh hoạt nhường nhịn, miễn là việc hệ trọng vẫn rõ ràng.",casual
"Lương chỉ đủ chi tiêu, tôi muốn tiết kiệm nhưng chưa biết bắt đầu từ đâu?","Bắt đầu bằng cách ghi chép lại mọi khoản chi trong một tháng để biết tiền đi đâu. Trích mười đến hai mươi phần trăm thu nhập ngay khi nhận lương vào một tài khoản riêng, coi như không có. Cắt những khoản chi không thực sự cần như cà phê hay ăn vặt thường xuyên. Đặt mục tiêu nhỏ như để dành đủ quỹ khẩn cấp ba tháng chi phí sinh hoạt.",casual
"Tôi hay lo lắng khi giao tiếp với đám đông, làm sao để tự tin hơn?","Chuẩn bị kỹ nội dung định nói giúp bạn bớt bối rối. Khi đứng trước đám đông, nhìn vào những gương mặt thân thiện thay vì ngước lên trần nhà. Hít thở chậm trước khi nói và chấp nhận rằng trượt một chút ai cũng có lúc mắc. Luyện tập dần bằng cách phát biểu ý kiến trong nhóm nhỏ trước. Mỗi lần nói là một lần tự tin hơn.",casual
"Dạo này mất động lực làm việc, tôi phải làm sao để quay lại nhịp?","Đừng tự trách, ai cũng có những giai đoạn hụt hơi. Hãy nhớ lại lý do ban đầu bạn chọn việc này và chia mục tiêu lớn thành từng bước nhỏ dễ hoàn thành. Mở đầu một ngày bằng việc dễ nhất để tạo đà, dọn bàn làm việc gọn gàng. Ngủ đủ giấc, ăn uống điều độ và nghỉ một ngày để nạp lại năng lượng.",casual
"Dậy sớm hơn để tập thể dục nhưng tôi luôn bấm báo thức lại, làm sao đây?",Đặt báo thức xa giường để bắt buộc đứng dậy tắt. Hôm trước chuẩn bị sẵn quần áo và giày tập cạnh giường. Ngủ sớm hơn bình thường nửa tiếng để cơ thể không mệt khi năm giờ sáng thức dậy. Đi ngủ cùng giờ mỗi tối và để ánh sáng tự nhiên vào phòng khi tỉnh giấc.,casual
Làm sao để duy trì một mối quan hệ tình cảm lành mạnh và ít cãi vã?,"Sự trung thực và lắng nghe là nền tảng vững nhất. Khi có chuyện khó chịu, nói bằng cách 'mình cảm thấy...' thay vì đổ lỗi. Dành thời gian chất lượng bên nhau, ít nhất là bữa cơm tối không dán mắt vào điện thoại. Học cách bình tĩnh trước khi tranh luận gay gắt và sẵn lòng xin lỗi khi mình sai. Hai người không cần giống nhau, chỉ cần tôn trọng sự khác biệt.",casual
