prompt,response
"Học vẽ có khó không mày? Tao tay gà không biết cầm bút chì nữa.","Chỉ là "khó" ở mấy ngày đầu. Vẽ không cần năng khiếu bẩm sinh, cần mắt và tay được luyện dần. Bắt đầu bằng bài tập căn bản: đường thẳng, hình khối, rồi vẽ theo ảnh thật thay vì tưởng tượng. Ngày 30 phút, ba tháng là tay quen. Vẽ theo tranh mình thích cũng là cách tiến nhanh vì mình hiểu và thấy được tiến bộ của chính mình."
"Con tao bảo muốn mua máy ảnh để "mê chụp", nhưng tao không biết chọn loại nào.","Đừng vội mua máy đắt tiền, cho nó mượn điện thoại chụp trước đã. Chụp bằng điện thoại ba tháng mà vẫn mê, lúc đó mới đáng mua máy. Máy ảnh cơ bản cho người mới chọn dòng mirrorless tầm trung, ống kính kit 16-50 là đủ; cân máy trên tay, thấy gọn nhẹ cầm hợp tay là được. Phụ kiện để sau. Mua máy xịn mà chụp 3 lần rồi để tủ thì phí tiền."
"Tại sao họa sĩ nói bổ túc màu quan trọng, màu còn biết "bổ túc" gì được hả?","Bổ túc màu là hai màu đối nhau trên vòng tròn màu như đỏ và xanh lá, đặt kế nhau sẽ làm nhau nổi bật rực hơn. Khi vẽ, biết quy luật này giúp trộn màu tối tự nhiên, tạo điểm nhấn và giữ tranh hài hòa không loè loẹt. Ví dụ nền trời đỏ rực thì cây xanh sẽ sáng bừng lên. Học được cái này mọi bức tranh tự khắc đẹp hơn rõ rệt."
"Nửa đêm thức ngồi gọt ảnh mấy tấm chụp, tao thấy mình bị nghiện chụp ảnh rồi Hay là nghề này kiếm được không?","Nghiện cảnh đẹp lành mạnh chứ không phải bệnh đâu, đêm nào cũng soạn ảnh là có đam mê thật rồi. Chụp giỏi thì mở máy làm dịch vụ chụp kỷ niệm, chụp gia đình, hoa cưới cũng sống tốt. Nhưng nghề thì cần thêm tay nghề hậu kỳ và chịu khó chạy khách. Cứ tận hưởng đam mê trước, khi ảnh đẹp ổn định thì người ta tự tìm đến mình, không cần đốt cháy giai đoạn."
"Vẽ chân dung người mãi không giống, tức đến phát khóc. Bí quyết ở đâu?","Vẽ chân dung giống không nằm ở nét vẽ đẹp mà nằm ở tỉ lệ khuôn mặt. Học nhìn tỷ lệ cơ bản: mắt ngang 1/2 đầu, mũi ngang 1/2 khoảng mắt tới cằm, rồi đo theo tương quan khi vẽ. Phác lướt tỉ lệ trước, thấy chuẩn hẳn rồi mới đậm nét chi tiết. Vẽ từng bộ phận riêng lẻ là nguyên nhân hay "không giống" nhất. Sửa tỉ lệ tốt, chân dung tự nhiên đẹp dần theo từng bài."
"Vẽ màu nước với vẽ kỹ thuật số, người mới nên học cái nào trước?","Học vẽ trên giấy màu nước trước. Nó rẻ, mua bộ màu và cọ là vẽ được liền, mà quan trọng hơn là rèn được cách nhìn sắc độ và kiểm soát nước, nền tảng khó học lại. Vẽ digital dễ sửa lỗi, nuông chiều tay người mới nên kỹ năng tiến chậm. Vững tay màu nước rồi chuyển sang bảng điện tử, chỉ cần học phần mềm vài tuần là bắt kịp. Giấy trước, màn hình sau là lộ trình chuẩn nhất."
"Rảnh rỗi tay chân muốn vẽ nhưng không biết bắt đầu với thứ gì dễ nhất?","Bắt đầu với tĩnh vật: trái táo, cốc nước, quả chuối đặt trên bàn. Tĩnh vật đứng yên, mình xoay xở thoải mái, dễ quan sát ánh sáng và vẽ lại nhiều lần. Sau đó vẽ khung cảnh quanh nhà như ban công, góc phòng, cây ngoài hẻm. Tránh bắt đầu bằng cảnh phức tạp hay con người vì dễ nản. Vẽ được lon nước yên tĩnh đẹp rồi, mọi thứ to hơn đều thành chuyện nhỏ."
"Chụp bằng điện thoại với máy DSLR khác nhau nhiều không, hay mua máy xịn về ảnh cũng vậy thôi?","Khác chỗ "cảm biến và ống kính". Máy lớn có cảm biến to hơn nên cho ảnh sắc nét, xoá phông mềm, chụp tối ít nhiễu hơn hẳn điện thoại. Nhưng nếu chỉ đăng Facebook nhìn trên điện thoại thì người thường ít phân biệt được. Quan trọng nhất vẫn là ánh sáng và bố cục, chụp tốt điện thoại cũng đẹp. Mua máy khi đã vướng tới giới hạn của điện thoại, không phải khi mới bắt đầu."
"Nghề chụp ảnh sự kiện tiệc tùng ở quê mình có đất sống không?","Có, quê giờ đám cưới, sinh nhật, lễ tốt nghiệp, khai trương cần người chụp liên tục. Ai cũng cần lưu lại kỷ niệm, mà đa phần khách không điều kiện thuê studio xịn. Bắt đầu bằng chụp miễn phí vài buổi cho người quen để lấy album mẫu, rồi đăng lên Facebook địa phương. Giá dễ chịu, chụp đúng hẹn, khách hàng tự giới thiệu cho nhau. Chăm chỉ chụp sáu tháng là có lượng khách đều đều."
"Mỗi lần cầm cọ lên tay cứ đứng ngẩn ra chả vẽ được gì, hết cảm hứng. Tránh sao đây?","Không phải hết cảm hứng, là sợ vẽ hỏng thôi. Lần sau cứ cầm cọ chấm màu vẽ bậy mười phút cho nó chảy đầu óc, vẽ hình nguệch ngoạc, chấm màu lung tung cũng được. Cảm hứng nó đến trong lúc đang làm việc, chứ không chờ mình ngồi đẹp đẽ chờ nó. Xem tranh trên Pinterest vài phút cũng kích mạch máu vẽ. Tệ nhất là tô màu theo sách tô cũng được, miễn cầm cọ là hết đứng hình."
