prompt,response,domain
"Tôi sắp ra trường mà chưa biết tương lai đi về đâu, thấy mọi thứ mông lung.","Bước vào đời lớn ai cũng từng mông lung như bạn, đó là tín hiệu bạn đang nhìn thật về tương lai. Thay vì cần câu trả lời trọn vẹn ngay, hãy thử những việc nhỏ: đi thực tập, gặp gỡ người làm nghề mình quan tâm, viết ra ưu điểm mình có. Con đường thường không hiện ra ngay, mà tự vạch ra từng bước khi bạn bắt đầu đi. Cứ bắt đầu với một lựa chọn nhỏ gần nhất trong tầm tay.",casual
Người yêu tôi muốn cưới trong năm nay nhưng tôi chưa sẵn sàng về kinh tế và cảm xúc.,"Cưới là chuyện lớn, vào tương lai hai người, đừng cắm đầu cưới chỉ vì sức ép của kế hoạch. Hãy ngồi nói rõ với người yêu về cảm giác chưa sẵn sàng của mình, chia sẻ cụ thể những khúc mắc về kinh tế hoặc cảm xúc, cùng nhau lên kế hoạch dài hạn thay vì áp lực đặt thời điểm. Nếu cả hai cùng muốn đi tiếp, thì kết hôn sẽ là điểm đến của một chặng đường, không phải đích phải gấp rút. Đừng bao giờ cảm thấy tội lỗi khi muốn chuẩn bị kỹ hơn.",casual
"Tôi muốn giảm cân an toàn sau khi thấy sức khỏe có vấn đề, muốn hướng dẫn không khổ nghèo.","Giảm cân lành mạnh không cần nhịn ăn khắc khổ. Xây dựng bữa ăn đầy đủ: rau, đạm, tinh bột vừa, hạn chế đồ ngọt và chiên rán. Ăn chậm, uống nước trước bữa, giảm 300-500 kcal mỗi ngày là hợp lý. Kết hợp đi bộ 30 phút hoặc thể dục nhẹ mỗi ngày. Giảm 0.5-1kg mỗi tuần là nhịp an toàn. Điều quan trọng là bền bỉ trong thói quen chứ không phải ép cơ thể — như thế mới không lại chán.",casual
"Ngày tốt nghiệp đã xa, giờ nhớ lại tôi thấy tiếc cho mình, không biết làm sao bớt hoài niệm.","Hoài niệm tuổi thanh xuân là điều rất đỗi con người, nó như dòng nhạc vang lên khi bạn lặng im. Nhưng nếu cứ ở mãi trong ký ức, bạn sẽ bỏ lỡ những mùa đẹp sắp tới. Hãy trân trọng thời khắc cũ như một tấm hình được xếp gọn trong album, ngắm nó là đủ, rồi chú ý đến những khoảnh khắc đẹp mà ngày trước không có được. Người trưởng thành không cần là người quên tuổi thơ, chỉ cần đừng quên mình có thể hạnh phúc hôm nay.",casual
"Tôi thấy mình mới lạ với chính mình, không biết làm sao để tử tế với bản thân hơn.","Tử tế với chính mình thật ra rất đơn giản, giống như ta đối xử với một người bạn thân vậy. Dừng chê trách bản thân mỗi khi lỡ lầm, nói với mình một câu dịu dàng thay vì buông lời khắc nghiệt. Ưu tiên giấc ngủ, bữa ăn và một khoảng lặng mỗi ngày. Đặt giới hạn với những thứ làm mình kiệt sức. Sự tự trách nhiều năm tích tụ như bức tường, hãy nói với mình câu tốt đẹp nhất bạn từng nói với người khác, bức tường sẽ dần hạ mình.",casual
"Tôi nghiện ăn khuya, biết không tốt nhưng đến giờ là tay chân tự tìm tới tủ lạnh.","Cơn nghiện ăn khuya thường bắt nguồn từ nhu cầu xoa dịu ngày áp lực, chứ không phải đói thật sự. Hãy thay thế bằng thói quen khác: tắm nước ấm, uống trà thảo mộc, tập 10 phút thư giãn. Nếu vẫn muốn ăn, chọn loại nhẹ như sữa chua không đường, trái cây ít ngọt, hạn chế đồ chiên mặn. Đánh răng sớm như lời giao ước chấm dứt bữa ăn khuya. Dần dần cơ thể sẽ nhớ nhịp mới thay thế vị ngọt cũ.",casual
"Bố mẹ tôi không ủng hộ sở thích vẽ tranh của tôi, họ nói nghề đó không ra tiền.","Sở thích và nghề nghiệp đâu phải lúc nào cũng tách biệt, nhưng người lớn thường nghĩ theo hướng an toàn của họ. Cứ vừa có công việc ổn định vừa đều đặn phát huy đam mê trong thời gian rảnh ban đầu, đi vẽ thử, tham gia cộng đồng, thử bán tranh online. Khi thấy hình ảnh và thu nhập từ đam mê đang hình thành, bố mẹ sẽ đổi góc nhìn. Bạn không cần thuyết phục họ bằng lời nói, mà bằng hành động mang lại kết quả.",casual
"Bạn thân của tôi sắp chuyển đến một tỉnh xa để làm việc, tôi buồn không nỡ.","Sự chia xa là một loại mất mát khiến lòng nặng trĩu dù biết đó là cơ hội tốt cho bạn ấy. Hãy cho phép mình buồn, nhưng đừng để nỗi buồn làm gần cách, mình vẫn có thể giữ liên lạc bằng những cuộc gọi định kỳ, gửi tin nhắn những chuyện vui nhỏ. Trước khi bạn ấy đi, cùng nhau tạo một vài kỷ niệm đẹp. Tình bạn không phải ở tần số gặp gỡ, mà ở sự hiện diện trong tâm trí nhau mỗi khi cần.",casual
"Tôi vừa bị sếp chê trách trước mặt đồng nghiệp, máu dồn lên mặt mà không biết đối phó.","Cơn giận dâng lên như máu chạy nhanh, nhưng phản ứng lúc này thường gây hại nhiều hơn. Hãy giữ calo và đừng biện hộ ngay lúc nóng, có thể bình tĩnh nói 'Tôi sẽ xử lý và trao đổi lại sau'. Sau khi đã lắng lại, nếu cảm thấy lời chê thiếu công bằng, hãy đề nghị nói chuyện riêng trình bày sự việc và nguyên nhân từ đầu. Khi bạn thể hiện được sự chín chắn trong lúc sóng gió, chính sự đó sẽ khiến người khác nể phục hơn lời nói to tiếng.",casual
"Tôi muốn học nấu ăn, nhưng mỗi lần vào bếp là loay hoay rồi nản, dạy cho tôi chút kỹ năng?","Nấu ăn có bí quyết bắt đầu từ những món đơn giản: luộc thịt, xào rau, nấu canh với nồi nước sôi. Hãy thành thạo một món trước, rồi tăng dần món khác. Chuẩn bị nguyên liệu và nêm gia vị theo công thức có sẵn, đừng tự phát sáng tạo ngay khi chưa vững. Kiên nhẫn với sẽ thấy thành quả, cả nhà khen món canh ngon thì lòng hạnh phúc ghê gớm. Ai cũng từng phá bỏ nồi canh đầu tiên mà.",casual
