"prompt","response"
"Phần mềm trả phí kiểm tra license kiểu gì mà gọi là an toàn vậy?","Không có cái nào an toàn tuyệt đối, chỉ là khó hay dễ. Tầng 1 check serial cục bộ: key được app kiểm tra bằng thuật toán riêng. Tầng 2 online activation: key phải xác thực với server, bị thu hồi thì chết. Tầng 3 hardware fingerprint: ghim key vào CPU, RAM, ổ cứng, chuyển sang máy khác key không chạy. Mạnh nhất là server-side: tính năng cốt lõi nằm trên server, client chỉ là cái vỏ."
"Trial 30 ngày nó đếm kiểu gì mà xoá cài lại vẫn không reset được?","Nếu đếm đơn giản bằng file hay registry thì xoá là reset. Nhưng bản chống crack thì ghi mốc thời gian cài đặt vào nhiều chỗ: registry, thư mục ẩn, cả trong file dữ liệu người dùng. Có app còn ghim timestamp lên file để phát hiện xoá cài lại, hoặc đếm theo ngày chạy đầu tiên chứ không theo ngày cài. Nghiêm trọng hơn thì lưu trên server qua lần activate đầu."
"Hardware fingerprint là gì vậy? Nghe ghê quá.","Là lấy một loạt đặc điểm phần cứng của máy — serial ổ cứng, CPUID, địa chỉ MAC, UUID mainboard — băm lại thành một mã duy nhất. Phần mềm ghim license vào mã đó nên key chỉ chạy đúng trên máy đã đăng ký. Đổi mainboard hay ổ cứng là mã đổi, license fail. Nhược điểm là người dùng hợp pháp nâng cấp máy cũng bị khoá, nên app tử tế thường cho phép kích hoạt lại sau khi liên hệ hỗ trợ."
"DRM là cái gì mà game nào cũng nhắc tới?","DRM là Digital Rights Management, tập hợp kỹ thuật kiểm soát việc dùng nội dung số. Mục đích ngăn copy, chia sẻ, dùng trái phép. Có nhiều dạng: yêu cầu login tài khoản mới chơi được, mã hoá file game, check online định kỳ, ghim license theo máy. Về bản chất nó là rào chắn kỹ thuật giữa người dùng và nội dung họ mua. Rào nào cũng có thể bị gỡ, câu hỏi là tốn bao nhiêu công sức."
"Nghe nói phần mềm bị bẻ khoá là do obfuscation kém, giải thích thử?","Obfuscation là làm rối mã nguồn hoặc mã máy để khó đọc. Ví dụ đổi tên biến thành loạn xạ, chèn code chết, băm logic thành biểu thức phức tạp, mã hoá chuỗi. Nó không làm phần mềm mạnh hơn về chức năng, chỉ tăng chi phí phân tích. Nhưng obfuscation chỉ là một lớp: nếu check license nằm gọn một chỗ, cracker chỉ cần tìm đúng điểm đó. Rối mà rải khắp, kết hợp nhiều kỹ thuật mới đáng gờm."
"ASPack, Themida là gì? Tự nhiên thấy nhắc trong mấy vụ bẻ khoá.","Đó là packer và protector. Packer nén file thực thi, khi chạy thì tự giải nén vào bộ nhớ — giảm dung lượng và làm khó phân tích tĩnh. Protector như Themida thì mạnh hơn: mã hoá mã, chống debug, chống dump bộ nhớ, làm rối luồng thực thi. Cracker phải unpack trước, tìm vùng mã gốc trong bộ nhớ rồi mới phân tích được. Cứ tưởng tượng mã nguồn bị khoá trong két sắt, phải mở két trước đã."
"Disassembler với debugger khác nhau sao? Mới học reverse engineering nên rối.","Disassembler là công cụ đọc tĩnh: biến mã máy thành lệnh assembly để xem cấu trúc chương trình mà không cần chạy. Ví dụ IDA, Ghidra. Debugger thì chạy chương trình và cho can thiệp lúc runtime: đặt breakpoint, xem giá trị thanh ghi, sửa bộ nhớ, bước từng lệnh. Ví dụ x64dbg, gdb. Học RE thì dùng cả hai: disassembler để hiểu tổng quan, debugger để kiểm chứng giả thuyết khi chạy thật."
"Sao crack được là nhờ đâu, bản chất người ta đang làm gì?","Crack là tìm điểm app kiểm tra license rồi vô hiệu hoá nó. Cracker chạy app trong debugger, tìm lệnh so sánh key — sai thì nhảy tới chỗ báo lỗi — rồi patch nhảy thẳng tới chỗ thành công. Cách khác là keygen: phân tích ngược thuật toán sinh key, viết lại để tự sinh key hợp lệ. Hiểu cơ chế này giúp dev biết mình yếu ở đâu: check rải nhiều nơi, mã hoá chuỗi, xác thực từ server."
"Vì sao phần mềm crack vẫn tồn tại dù dev chống dữ dội?","Vì luật chơi là bất đối xứng: dev phải bảo vệ một sản phẩm, cracker chỉ cần tìm một lỗ hổng. Mọi thứ chạy trên máy người dùng đều nằm trong tầm kiểm soát của người dùng, gỡ được bằng công cụ. Chống offline thì crack, chống crack thì làm online nhưng online tốn hạ tầng và gây khó chịu cho khách hàng thật. Nên các hãng lớn chuyển sang model dịch vụ: phần giá trị nằm trên server, không có gì để crack."
"Dev chống crack bằng nhiều lớp là như nào? Nghe chung chung quá.","Nguyên tắc là đừng đặt hết trứng vào một giỏ. Ví dụ: check license lúc khởi động, check lại sau 10 phút, check lại khi mở tính năng nặng. So sánh key rải ở nhiều hàm, không gom một chỗ. Mã hoá chuỗi thông báo lỗi để cracker khó tìm điểm check. Kiểm tra checksum file để phát hiện bị patch. Cuối cùng là gọi server xác thực. Mỗi lớp tăng thêm thời gian và công sức cho cracker, khiến chi phí bẻ khoá cao hơn giá bán."
