prompt,response
"Hình 3D render mẫu xe concept coupe màu cam kim loại trên đường đua đêm ướt, phong cách octane render C4D, ánh sáng neon phản chiếu, cinemagraphic.","Metallic orange concept coupe car, futuristic streamlined design, octane render in C4D, night wet racing road with neon city reflections, dramatic studio rim lighting, cinematic composition, glossy paint reflections, 3D concept art, hyperrealistic, 8k, masterpiece, best quality. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Bộ render isometric khu làng mini trong game, cây cối nhà cửa đầy màu sắc phong cách low poly, ánh sáng trong trẻo, asset game 3D.","Isometric low poly village in serene forest, stylized game assets, colorful miniature houses and trees, vibrant clean lighting, soft shadows, floating tile ground, 3D render in Blender, cozy game illustration style, masterpiece, best quality, crisp edges. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Render 3D chân dung robot kim loại bạc với mắt phát sáng màu xanh, phong cách octane render, chất liệu chi tiết, concept art.","Detailed 3D portrait of an elegant robot head, brushed silver metal and glass materials, glowing cyan eyes, octane render, dramatic cinematic lighting, futuristic concept art, high polygon detail, shallow depth of field, hyperrealistic, 8k, masterpiece, best quality. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Render 3D trừu tượng khối chất lỏng kim loại màu hồng xoắn trên nền tím, octane render, bề mặt chi tiết, nghệ thuật kỹ thuật số.","Abstract 3D liquid metal shape in iridescent pink flowing on dark purple gradient background, octane render C4D, fluid dynamics simulation, glossy metallic material, studio lighting, digital art, intricate refraction, hyperrealistic, 8k, masterpiece, best quality. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Render nội thất phòng khách tương lai với nội thất trắng và đèn LED xanh, phong cách C4D, kiến trúc hiện đại, ánh sáng đêm.","Futuristic living room interior 3D render, sleek white modular furniture, glowing cyan LED accent lighting, floor to ceiling windows with night city view, octane render, modern architectural visualization, glossy marble floor reflections, hyperrealistic, 8k, masterpiece, best quality. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Render 3D đảo nhỏ low poly giữa đại dương xanh ngọc, cây dừa và ô dù biển, asset game đầy màu sắc, phong cách nghệ thuật stylized.","Low poly stylized island surrounded by turquoise ocean with palm trees and beach umbrella, floating clouds, clean saturated colors, 3D game asset render, soft warm daylight, gentle shadows, vibrant outdoor scene, masterpiece, best quality, polished geometry. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Render 3D mô hình robot đồ chơi màu đỏ nghỉ ngơi trên bàn gỗ với nền studio mờ, octane render, chất liệu plastic bóng, macro.","Cute 3D robot figurine in glossy red and white plastic resting on rustic wooden desk, octane render, studio blurred background, softbox lighting, macro view, collectible toy concept, hyperrealistic materials, 8k, masterpiece, best quality. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Render 3D bánh donut phủ socola với rắc màu trên nền pastel, phong cách octane render, ánh sáng mềm, quảng cáo sản phẩm ẩm thực.","Photorealistic 3D render of chocolate glazed donut with colorful sprinkles on pastel yellow background, octane render C4D, commercial food advertising, soft studio lighting, glossy frosting details, appetizing colors, hyperrealistic, 8k, masterpiece, best quality. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Render 3D ngôi nhà nhỏ phong cách hoạt hình trong rừng thông sương mù, ánh sáng vàng ấm từ cửa sổ, concept art game.","Charming stylized cartoon cottage in misty pine forest 3D render, warm glowing window light at dusk, cozy fairy tale concept art, soft volumetric fog, octane render, cinematic lighting, detailed cladding textures, masterpiece, best quality, 8k. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Render 3D mũ bảo hiểm vũ trụ bọc thép màu bạc với đèn đỏ, octane render, concept art khoa học viễn tưởng, ánh sáng và bề mặt kịch tính.","Sci-fi armored astronaut helmet in weathered silver steel with glowing red visor LEDs, octane render, high detail concept art, dramatic rim lighting on dark backdrop, reflective metal scratches, hyperrealistic, 8k, masterpiece, best quality. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
