prompt,response
"Bờ biển vách đá dựng đứng cao vút lúc bình minh, sóng biếc đập vào vách đá tung bọt trắng, đá vôi xám sần sùi, bầu trời hồng cam, thuyền nhỏ lắc lư dưới chân vách","sweeping landscape, towering vertical sea cliffs at dawn, deep blue waves crashing against the rock face sending white spray high into the air, rugged gray limestone surface, pink and orange sky glowing at the horizon, a small fishing boat rocking at the base of the cliff, warm sunrise light on the cliff top, cool blue shadows in the crevices, foreground churning foam and dark rocks, midground huge cliff face, background open sea, wide angle, epic scale, ultra realistic, 8k, masterpiece, best quality, highly detailed. Negative prompt: blurry, low quality, overexposed, oversaturated, watermark, text, people"
"Hồ Gương yên bình phản chiếu tuyệt đẹp dãy núi tuyết phủ trắng, mặt nước như tấm gương khổng lồ, rừng thông viền quanh hồ, bầu trời xanh trong, mây trắng bồng bềnh","sweeping landscape, peaceful mirror lake with a magnificent reflection of snow-capped mountains, the water surface like a giant glass mirror, pine forest lining the shore, clear blue sky with floating white clouds, crisp mountain air with a hint of morning chill, foreground calm water with perfect inverted peaks, midground lakeshore trees, background majestic snowy summits, wide angle, epic scale, ultra realistic, 8k, masterpiece, best quality, highly detailed. Negative prompt: blurry, low quality, overexposed, oversaturated, watermark, text, people"
"Rừng tre xanh um tùm buổi sáng, những cây tre cao vút tạo vòm lá xanh, ánh sáng xuyên qua lá chiếu xuống lối mòn nhỏ, sương mù nhẹ tan dần, yên tĩnh thanh bình","sweeping landscape, dense green bamboo forest in the morning, towering bamboo stalks forming a lush green canopy, sunlight filtering through the leaves onto a narrow dirt path, light mist slowly clearing, a peaceful and tranquil atmosphere, vivid shades of green, foreground bamboo trunks with fresh shoots, midground winding trail through the grove, background layers of bamboo fading into haze, wide angle, epic scale, ultra realistic, 8k, masterpiece, best quality, highly detailed. Negative prompt: blurry, low quality, overexposed, oversaturated, watermark, text, people"
"Cánh đồng hoa hướng dương khổng lồ đang nở rộ, hàng nghìn bông hoa vàng rực hướng về phía mặt trời, bầu trời xanh thẳm, xa xa có căn nhà nhỏ, nắng vàng chan hòa","sweeping landscape, a giant sunflower field in full bloom, thousands of golden flower heads all facing the sun, deep blue sky, a small house far in the distance, warm bright sunshine flooding the scene, vivid yellow petals with dark brown centers, foreground individual sunflowers in crisp detail, midground dense field stretching to the horizon, background house and blue sky, wide angle, epic scale, ultra realistic, 8k, masterpiece, best quality, highly detailed. Negative prompt: blurry, low quality, overexposed, oversaturated, watermark, text, people"
"Biển mây trắng xóa phủ kín thung lũng nhìn từ đỉnh núi, vài đỉnh núi nhô lên như những hòn đảo giữa đại dương mây, mặt trời mọc nhuộm mây hồng tím, hùng vĩ","sweeping landscape, a sea of pure white clouds blanketing the entire valley viewed from a mountain summit, a few mountain peaks emerging like islands in an ocean of clouds, sunrise dyeing the cloud layer pink and violet, epic and majestic atmosphere, warm golden rim light on the clouds, foreground rocky summit ledge, midground rolling cloud sea with peaks, background glowing horizon, wide angle, epic scale, ultra realistic, 8k, masterpiece, best quality, highly detailed. Negative prompt: blurry, low quality, overexposed, oversaturated, watermark, text, people"
"Suối nước chảy róc rách qua khu rừng đá, những tảng đá lớn phủ rêu xanh, dòng nước trong vắt cuộn bọt trắng, cây cổ thụ nghiêng mình bên bờ, nắng xuyên tán lá","sweeping landscape, a clear mountain stream rushing over a rocky forest bed, large mossy boulders in the water, crystal clear water curling into white foam, ancient trees leaning over the bank, sunlight piercing through the foliage, a soft green and blue palette, foreground moss-covered stones with rushing water, midground stream winding into the forest, background dark green treeline, wide angle, epic scale, ultra realistic, 8k, masterpiece, best quality, highly detailed. Negative prompt: blurry, low quality, overexposed, oversaturated, watermark, text, people"
"Đồi cỏ xanh mướt trải dài vô tận dưới bầu trời xế chiều, từng đợt sóng cỏ nhấp nhô theo gió, mây vàng cam phản chiếu trên mặt hồ nhỏ giữa đồi","sweeping landscape, endless lush green hills rolling under a late afternoon sky, waves of grass rippling with the wind, golden orange clouds reflecting on a small pond nestled between the hills, warm diffused light casting long soft shadows, rich green and amber tones, foreground tall grass swaying in detail, midground undulating hill ridges, background radiant sunset sky, wide angle, epic scale, ultra realistic, 8k, masterpiece, best quality, highly detailed. Negative prompt: blurry, low quality, overexposed, oversaturated, watermark, text, people"
"Rừng thông lá vàng rực rỡ mùa thu, con đường đất nhỏ phủ đầy lá rơi, ánh nắng chiều xiên tạo bóng dài, khung cảnh thơ mộng buồn man mác, không khí se lạnh","sweeping landscape, a pine forest turned brilliant gold in autumn, a narrow dirt road covered with fallen leaves, low afternoon sunlight casting long shadows between the trees, a poetic and slightly melancholic mood, crisp cool air, golden and amber tones with touches of red, foreground scattered colorful leaves on the path, midground row of glowing golden trees, background forest fading into warm haze, wide angle, epic scale, ultra realistic, 8k, masterpiece, best quality, highly detailed. Negative prompt: blurry, low quality, overexposed, oversaturated, watermark, text, people"
"Vịnh nước xanh ngọc với những đảo đá vôi kỳ vĩ như tranh thủy mặc, thuyền đánh cá nhỏ giữa lòng vịnh, sương sớm nhẹ, bầu trời trong xanh, mặt nước phẳng lặng","sweeping landscape, an emerald bay dotted with magnificent limestone islands like an ink-wash painting, a small fishing boat at the center of the bay, light morning mist, clear bright blue sky, perfectly calm water surface, layered karst formations fading into the distance, foreground gentle ripples around the boat, midground majestic island clusters, background misty mountains, wide angle, epic scale, ultra realistic, 8k, masterpiece, best quality, highly detailed. Negative prompt: blurry, low quality, overexposed, oversaturated, watermark, text, people"
"Thành phố ven sông về đêm nhìn từ trên cao, hàng nghìn ánh đèn vàng lung linh phản chiếu xuống mặt nước, cây cầu rực sáng bắc ngang, bầu trời tím thẫm, sống động nhộn nhịp","sweeping landscape, a riverside city at night seen from above, thousands of warm golden lights glittering and reflecting on the dark water, a brightly illuminated bridge crossing the river, deep violet twilight sky, vibrant and lively urban glow, foreground river with shimmering light reflections, midground bridge and riverside buildings, background city skyline fading into the night, wide angle, epic scale, ultra realistic, 8k, masterpiece, best quality, highly detailed. Negative prompt: blurry, low quality, overexposed, oversaturated, watermark, text, people"
