prompt,response
"Tàu vũ trụ bay xuyên qua tinh vân màu cam tím, thân tàu phản chiếu ánh sao lấp lánh, đuôi tàu để lại vệt plasma kéo dài, tiểu hành tinh trôi ngang, camera nghiêng theo quỹ đạo tàu","A sleek spaceship gliding through a vast nebula of orange and violet gas, dense star fields twinkling, dark dust lanes curling between glowing pillars. The ship banks and accelerates, rotating to steer, plasma engine trails streaming behind, asteroids drifting across the foreground. Camera orbits the ship following its flight curve, then pulls back to reveal the nebula scale. Plasma wakes ripple in slow motion, cosmic dust drifts past the hull. Cinematic space opera, film grain, ultra realistic, highly detailed, 60fps motion. Negative prompt: static image, frozen, blurry, jittery, distorted faces, watermark, text"
"Robot chiến đấu màu xám đang bước chậm qua thành phố đổ nát đầy khói, đèn mắt đỏ nhấp nháy, mảnh bê tông rơi từ tòa nhà, bụi trôi lơ lửng, camera dolly ngang theo bước chân","A ruined post-apocalyptic cityscape blanketed in ash and smoke, collapsed skyscrapers against a hazy orange sky, rubble in the streets. A grey combat robot strides through the debris, heavy hydraulic legs planting with thuds, red optic lenses pulsing, concrete chunks dropping, dust rising with each step. Camera tracks laterally in a smooth dolly, then frames the robot in profile. Ash hangs in the air, smoke curling around its legs. Cinematic sci-fi wasteland, film grain, ultra realistic, highly detailed, 60fps motion. Negative prompt: static image, frozen, blurry, jittery, distorted faces, watermark, text"
"Một quả cầu năng lượng ánh sáng vàng đang hình thành giữa không gian tối, các đường năng lượng xoắn ốc quấn quanh lõi sáng, sóng xung lan ra nhẹ nhàng, hạt sáng bay túa ra, camera lùi dần","A dark void-like chamber, faint geometric patterns glowing on the floor, a sphere of golden energy gathering as swirling light filaments spiral inward. The orb expands gently, pulses of soft light rippling outward in rings, luminous particles floating upward, currents coiling faster. Camera slowly pulls back to reveal the structure's scale. Light waves undulate in slow motion, embers drift, subtle volumetric glow. Cinematic clean sci-fi VFX, film grain, ultra realistic, highly detailed, 60fps motion. Negative prompt: static image, frozen, blurry, jittery, distorted faces, watermark, text"
"Thành phố ảo siêu thực với tòa nhà cong vênh như bị uốn dẻo, xe bay trôi ngang giữa các tầng, đám mây hồng chuyển động chậm rãi lướt qua, camera từ trên cao bay xuống rồi bay ngang","A surreal futuristic city where skyscrapers bend like soft clay, pastel pink clouds drifting between curving towers, flying cars humming along mid-air roadways spiraling around buildings. The vehicles glide past the facades, clouds rolling through the gaps, light rippling across the glass skins. Drone shot descends vertically from above the rooftops, then a horizontal fly-through between two towers. Clouds churn gently, light reflections crawl across the buildings. Cinematic surreal concept art, film grain, ultra realistic, highly detailed, 60fps motion. Negative prompt: static image, frozen, blurry, jittery, distorted faces, watermark, text"
"Chiếc ô màu đỏ đang bay lơ lửng trong cơn bão cát siêu thực, dây đeo phất phơ trong gió, cát cuộn xoáy xung quanh, trời chuyển tím kỳ ảo, camera lùi xa dần","A surreal desert at dusk where a red umbrella floats weightlessly in a swirling sandstorm, fabric rippling in the wind, the strap undulating like a kite tail, sand funnels twisting around it. The umbrella bobs and drifts upward, spinning lazily, sand currents wrapping around its form, the violet sky pulsing. Camera pulls back revealing the vast desert, then tilts up as it rises beyond a dune. Sand cascades in slow motion, grains glittering. Cinematic surreal fantasy, film grain, ultra realistic, highly detailed, 60fps motion. Negative prompt: static image, frozen, blurry, jittery, distorted faces, watermark, text"
"Khinh khí cầu nhiều màu đang từ từ lên cao phía trên thung lũng núi có mây phủ, giỏ khí cầu đong đưa nhẹ, bóng rơi xuống sườn núi, camera bay ngang cùng độ cao","A cluster of colorful hot-air balloons rising above a misty mountain valley at sunrise, peaks poking through soft white clouds, long shadows across the slopes. Each balloon ascends slowly, burners firing in soft pulses, baskets swaying gently, ropes shifting. Camera flies at matching altitude, gliding alongside the balloons, then drops to reveal the cloud layer. Clouds drift beneath, heat shimmer from the burners. Cinematic travel film, film grain, ultra realistic, highly detailed, 60fps motion. Negative prompt: static image, frozen, blurry, jittery, distorted faces, watermark, text"
"Đàn cá sardin di chuyển thành khối cầu khổng lồ đang biến dạng liên tục dưới biển xanh, cá săn mồi lao vào tách khối cá, vảy lấp lánh xoay chuyển hướng, camera quay vòng quanh khối cá","A vast underwater abyss of clear blue water, sunbeams piercing down from the surface, a massive bait ball of sardines shimmering as it morphs and rotates. The school flows in rolling waves, expanding and contracting as predators dart in, silver scales flashing as thousands turn in unison. Camera orbits the ball in a slow circle, then dives beneath as the predators strike. Scale flashes ripple through the mass, plankton drifting upward. Cinematic underwater documentary, film grain, ultra realistic, highly detailed, 60fps motion. Negative prompt: static image, frozen, blurry, jittery, distorted faces, watermark, text"
"Lá vàng rơi rụng bay xoay tít trong cơn gió mùa thu trên con đường lát đá, đàn em nhỏ chạy đuổi theo những chiếc lá, tiếng cười vang, camera chạy đuổi thấp sát mặt đất","A cobblestone park path in autumn, trees heavy with orange leaves, warm afternoon light raking across the ground. A gust strips hundreds of leaves into spiraling whirls, leaves tumbling through the air, children running barefoot chasing them, laughing, hair and scarves flapping. Low tracking camera rushes along the path just above the ground, weaving between the children. Leaves drift in slow motion, dust motes sparkling, slight motion blur. Cinematic slice-of-life film, film grain, ultra realistic, highly detailed, 60fps motion. Negative prompt: static image, frozen, blurry, jittery, distorted faces, watermark, text"
"Đêm tuyết rơi dày đặc trong ngôi làng miền núi, cửa sổ vàng ấm hắt ra những tia sáng, tuyết phủ trắng mái nhà, một người quấn khăn len bước qua con đường băng giá, camera lùi dần từ trên mái","A snow-covered mountain village at night, warm golden light spilling from glowing windows, snow piling on rooftops, a thin ice layer on the road. Snow falls in a dense curtain, a bundled figure in a wool scarf trudges down the frozen lane, feet breaking the thin ice, breath fogging, roof snow sliding off in slabs. Camera starts on the rooftop edge and pulls back, rising to reveal the village. Snowflakes twirl in slow motion, steam curling from a chimney. Cinematic winter scene, film grain, ultra realistic, highly detailed, 60fps motion. Negative prompt: static image, frozen, blurry, jittery, distorted faces, watermark, text"
"Đường chân trời thành phố lúc bình minh đang chuyển từ đêm sang sáng trong time-lapse, mây đuổi nhau trên bầu trời cam tím, đèn phố vụt tắt dần, dòng xe bắt đầu chạy thành những vệt sáng đỏ trắng","A city skyline at the edge of night, skyscraper windows glowing, first warm light touching the horizon. In a sweeping time-lapse the sky shifts from indigo to orange and rose, clouds streaming rapidly overhead, building lights flicking off, traffic igniting into rivers of red and white light trails. Camera holds a wide angle, slowly tilting up to follow the clouds, then drifting forward over the rooftops. Cloud motion is fluid, light trails stretch, haze shimmers. Cinematic city time-lapse, film grain, ultra realistic, highly detailed, 60fps motion. Negative prompt: static image, frozen, blurry, jittery, distorted faces, watermark, text"
