prompt,response
"Bộ ảnh sản phẩm tai nghe không dây màu đen mờ trên nền đá cẩm thạch trắng, bố cục studio tối giản, ánh sáng softbox dịu, kiểu quảng cáo thương mại cao cấp cho thương hiệu công nghệ.","Pair of matte black wireless earbuds with glossy charging case, neutral brand design, minimal studio product photography, clean white marble background, 3/4 view, softbox lighting, soft realistic shadows, subtle reflective surface, hyperrealistic, 8k, masterpiece, best quality, detailed textures. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Ảnh chụp sản phẩm điện thoại thông minh màu titanium xám trên ghế da tối màu, bố cục chụp sản phẩm chuyên nghiệp, ánh sáng studio cường độ cao, phong cách quảng cáo điện tử.","Premium titanium gray smartphone on dark leather surface, clean minimal studio background, professional product photography, angled 3/4 view, softbox lighting with dramatic shadows, subtle reflection on glossy metal frame, hyperrealistic, 8k, masterpiece, best quality, finely detailed metal texture. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Bộ ảnh đồng hồ thông minh vỏ nhôm màu bạc với dây silicon, đặt trên nền bê tông mịn màu xám sáng, bố cục macro, ánh sáng dịu, kiểu chụp sản phẩm thương mại.","Silver aluminum smartwatch with dark silicon strap, matte finish, on smooth light gray concrete block, macro product photography, minimal studio composition, softbox lighting, gentle highlights, crisp detailed screen, shallow depth of field, hyperrealistic, 8k, masterpiece, best quality. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Ảnh sản phẩm túi xách da bò màu nâu caramel, nền pastel be, bố cục studio tối giản, ánh sáng mềm, quảng cáo thời trang cao cấp.","Caramel brown genuine leather handbag, fine pebbled texture, minimal pastel beige studio background, elegant product photography, three-quarter view, softbox lighting, luxurious warm glow, reflective floor, hyperrealistic, 8k, masterpiece, best quality, detailed leather grain. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Bộ ảnh mắt kính gọng đen thấu kính màu xám khói đặt trên khối acrylic trong suốt, nền trắng tinh, ánh sáng studio, phong cách quảng cáo thời trang.","Black acetate sunglasses with dark smoke lenses, resting on transparent acrylic block, pure white studio background, professional product photography, clean composition, softbox lighting, gentle reflection on glossy lens, macro details, hyperrealistic, 8k, masterpiece, best quality. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Ảnh chai serum dưỡng da thủy tinh trong suốt nắp vàng đồng trên nền nước tĩnh lặng với bokeh nhẹ, bố cục studio mỹ phẩm, ánh sáng dịu, quảng cáo dưỡng da cao cấp.","Clear glass serum bottle with brushed gold cap, floating on tranquil water surface with subtle ripples and soft bokeh, luxury cosmetic product photography, minimal studio composition, softbox lighting, glossy reflections, high-end commercial, hyperrealistic, 8k, masterpiece, best quality. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Bộ ảnh giày thể thao màu trắng trên nền bê tông mịn, bố cục studio, ánh sáng dịu, kiểu quảng cáo thương mại cao cấp.","White minimal running sneakers on smooth concrete floor, clean studio product photography, dynamic 3/4 angle, softbox lighting, soft shadows, subtle reflective concrete surface, premium commercial advertising style, hyperrealistic, 8k, masterpiece, best quality, detailed fabric texture. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Ảnh sản phẩm chai nước hoa màu xanh dương thủy tinh khắc cắt trên nền đen mờ với sương khói, bố cục studio cao cấp, ánh sáng rực rỡ.","Faceted royal blue glass perfume bottle with gold cap, wisps of smoke on matte black background, dramatic studio lighting, luxury fragrance commercial photography, rich reflections, elegant composition, mysterious atmosphere, hyperrealistic, 8k, masterpiece, best quality, crystal detailed glass. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Bộ ảnh bình gốm sứ màu ngọc trai trắng trên bàn gỗ óc chó, nền studio ấm áp, ánh sáng cửa sổ tự nhiên, chụp sản phẩm nội thất.","Pearl white ceramic vase with glossy glaze on walnut wooden table, warm minimal studio background, natural window light and softbox lighting, home decor product photography, elegant shadows, warm tones, hyperrealistic, 8k, masterpiece, best quality, detailed ceramic texture. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
"Ảnh bàn phím cơ màu trắng kem với keycap pastel trên nền kim loại xước, bố cục góc 3/4, đèn RGB nhẹ, quảng cáo thiết bị văn phòng.","Cream white mechanical keyboard with pastel keycaps on brushed metal surface, 3/4 angled product photography, subtle warm RGB backlight glow, minimal studio background, softbox lighting, crisp keycap details, premium tech commercial, hyperrealistic, 8k, masterpiece, best quality. Negative prompt: low quality, blurry, deformed, logo, watermark, text, dark, cluttered"
