prompt,response
"Viết mô tả video quay món phở tại quán vỉa hè Hà Nội buổi sáng, có lời thoại.","For the target video, at 6.22 seconds into the target video, Picture 1 (from [Shot 1]) is fully referenced.\nintegrated_multimodal_description:\n[Shot 1] Steaming pho stall on a Hanoi sidewalk at first light, low plastic stools, an old woman in a conical hat stirring a huge broth pot, steam curling in the pale haze.\nShe smiles at the camera: <d>[Vietnamese] Nước dùng ninh từ đêm qua đấy cháu.</d>.\nA motorcyclist breezes past and waves as she ladles broth over translucent noodles, her hands quick and sure, then tops the bowl with spring onions and a squeeze of lime.\nSlow push-in over the shoulder, gentle handheld sway.\noverall_soundscape: bubbling broth, motorbike engines, sizzling grills, early customers' chatter.\nnon_diegetic_music: bright acoustic hoe ballad."
"Viết mô tả video du lịch chèo thuyền kayak trong hang biển vịnh Hạ Long, có lời thoại.","For the target video, at 18.50 seconds into the target video, Picture 5 (from [Shot 5]) is fully referenced.\nintegrated_multimodal_description:\n[Shot 5] Inside a dark sea cave in Ha Long Bay, emerald water gleaming with bioluminescent dots, a red kayak paddling between jagged limestone walls, the cave mouth glowing far behind.\nThe guide calls softly: <d>[English] Careful — the channel drops right here.</d>.\nHis companion dips an oar and runs a hand through dazzling plankton that sparkle blue: <d>[Vietnamese] Nước như có sao vậy!</d>.\nThe kayak glides beneath a glittering curtain of drips, drops tinkling on the surface, bats fluttering overhead in silhouette.\nWide cave-shot with the kayak tiny in scale, slight sway with the ripples.\noverall_soundscape: echoing drips, gentle paddle splashes, fluttering bat wings, floating laughter.\nnon_diegetic_music: airy nature ambient."
"Viết mô tả video chụp ruộng bậc thang mùa lúa chín ở Sa Pa, có lời thoại.","For the target video, at 12.06 seconds into the target video, Picture 3 (from [Shot 3]) is fully referenced.\nintegrated_multimodal_description:\n[Shot 3] Terraced rice fields in Sa Pa glowing gold at harvest, valleys rolling in striped curves of yellow and green, a ribbon of mist over the far ridges, a farmer in a woven backpack crossing a low earthen bank.\nHe hums a folk tune, calling: <d>[Vietnamese] Nhanh lên, mây sắp kéo xuống rồi!</d>.\nWind parts the golden panicles in waves as the sun climbs behind the peaks, butterflies drifting between stalks, a buffalo lowing somewhere below.\nAerial drone glide following the terrace curves then a ground-level slow pan.\noverall_soundscape: wind through grain, distant buffalo, morning bird calls, faint humming.\nnon_diegetic_music: gentle Vietnamese flute and drum."
"Viết mô tả video voi con tắm bùn ở trung tâm cứu hộ động vật, có lời thoại.","For the target video, at 31.44 seconds into the target video, Picture 7 (from [Shot 7]) is fully referenced.\nintegrated_multimodal_description:\n[Shot 7] Muddy watering hole at an elephant sanctuary at midday, a baby elephant coated in grey-brown mud rolling on its side, spraying water with its tiny trunk while a large bull watches lazily from the bank.\nA keeper laughs, tossing a banana: <d>[English] Look, he loves the mud bath!</d>.\nThe calf brays happily, waddling across the pool in a clumsy circle, flapping its ears to scatter shimmering droplets, then trotting to its mother who wraps her trunk around its neck.\nSlow telephoto tracking the calf, ripples expanding as the mother steps in.\noverall_soundscape: sloshing water, rumbling elephant calls, buzzing flies, cheerful whistles.\nnon_diegetic_music: warm acoustic world-music groove."
"Viết mô tả video trận đấu futsal đêm trong nhà thi đấu, có lời thoại.","For the target video, at 24.75 seconds into the target video, Picture 6 (from [Shot 6]) is fully referenced.\nintegrated_multimodal_description:\n[Shot 6] Indoor futsal court under blazing lights, five players in orange battling three in blue for a loose ball, a small but noisy crowd drumming on the stands.\nThe captain points laterally: <d>[Spanish] ¡Ábrelo al hueco!</d>.\nA defender in yellow boots nutmegs his marker and fires a low shot to the far post: <d>[English] Let's go, one more!</d>.\nThe ball cannonades off the goal frame into the net, the scorer slides on his knees, teammates piling on top, the drummers raising the tempo.\nFast sideline tracking, quick cuts between touchline and goalmouth, slight lens flash.\noverall_soundscape: squeaking shoes, kicked ball thuds, drumbeats and chanting, spinning ads.\nnon_diegetic_music: pulsating stadium chant track."
"Viết mô tả video quay cảnh chợ nổi miền Tây buổi sớm, xuồng bán trái cây, có lời thoại.","For the target video, at 9.83 seconds into the target video, Picture 2 (from [Shot 2]) is fully referenced.\nintegrated_multimodal_description:\n[Shot 2] Floating market on a Mekong river at dawn, wooden boats bobbing with hung produce on long poles, water lilies between wakes, a vendor in a wide hat poling a sampan heavy with jackfruit and rambutan.\nShe sings out: <d>[Vietnamese] Trái cây tươi đây, mua ủng hộ cô nè!</d>.\nA fellow boat hands over green mangoes as the hulls knock gently, a dog napping on a bow, the first sunbeam striking the brown water.\nLow slow pan across the fleet, tilting with a passing swell, hand-held bobbing.\noverall_soundscape: wooden hull knocking, rustling produce, splashing poles, calls between boats, outboard motors.\nnon_diegetic_music: lively don ca tai tu strums."
"Viết mô tả video dạy làm món bánh xèo giòn tại một lớp học nấu ăn, có lời thoại.","For the target video, at 41.19 seconds into the target video, Picture 9 (from [Shot 9]) is fully referenced.\nintegrated_multimodal_description:\n[Shot 9] Cooking class in a rustic wooden kitchen, an instructor in a blue apron pouring rice batter into a sizzling rounded pan, herbs and pork on a side platter, students recording over her shoulder.\nShe grins, tilting the pan: <d>[Vietnamese] Nghe tiếng xèo nghe chưa, giòn nghe chưa!</d>.\nA student gasps: <d>[Japanese] すごい香り! (Amazing aroma!)</d>.\nThe crepe turns lacy and golden-brown, shrimp reddening in the oil; she folds it crisply, flips it onto a plate, and cuts wedges that crackle audibly under the sauce.\nTop-down overhead, quick cut to a hands-on close-up of the folding.\noverall_soundscape: loud oil sizzling, batter crackling, chopping board taps, praise and laughter.\nnon_diegetic_music: cheerful cafe acoustic."
"Viết mô tả video cảnh đoàn thuyền đánh cá ra khơi lúc bình minh, có lời thoại.","For the target video, at 15.31 seconds into the target video, Picture 4 (from [Shot 4]) is fully referenced.\nintegrated_multimodal_description:\n[Shot 4] Pale dawn over an open fishing harbor, dozens of blue-hulled boats motoring out in a wide fan, the sun breaking through low clouds in gold streaks, seabirds wheeling over the wakes.\nA weathered skipper gestures ahead: <d>[Vietnamese] Mặt biển yên, trúng mẻ lớn hôm nay!</d>.\nHis son coils rope beside him, barefoot, whistling as the bow splits the glassy water, baskets strapped down, a faint bowwave glittering in the low light.\nWide angle from the stern, slow dolly-up as the fleet spreads.\noverall_soundscape: churning diesel engines, gull cries, slapping bow waves, creaking ropes.\nnon_diegetic_music: soaring Vietnamese coastal folk melody."
"Viết mô tả video dạo phố Bùi Viện Sài Gòn ban đêm từ góc nhìn du khách, có lời thoại.","For the target video, at 27.62 seconds into the target video, Picture 8 (from [Shot 8]) is fully referenced.\nintegrated_multimodal_description:\n[Shot 8] Bui Vien walking street at night, neon signs in many scripts flickering above packed crowds, hawker stalls with grills smoking, backpackers and street musicians mingling.\nA vendor waves a baguette: <d>[English] Banh mi, only two dollars!</d>.\nAnother nods at a filming tourist: <d>[Vietnamese] Cho nó thêm ớt mới đúng Sài Gòn!</d>.\nA saxophonist kicks into a jazzy riff, dancers step into the crossing, motorbikes weave slowly through the crowd.\nHandheld follow-cam at head height, warm neon bokeh drifting past the lens.\noverall_soundscape: overlapping chatter in many languages, sizzling grills, saxophone melody, motorbike horns.\nnon_diegetic_music: live street jazz beneath a subtle pop backdrop."
"Viết mô tả video lễ hội đua thuyền rồng trên sông, có lời thoại.","For the target video, at 52.47 seconds into the target video, Picture 11 (from [Shot 11]) is fully referenced.\nintegrated_multimodal_description:\n[Shot 11] A river racing lane lined with spectators and drums, two dragon boats neck-and-neck with painted rows of paddlers, a drummer on each beating furious rhythm as foam explodes from oars.\nA coach screams from shore: <d>[Vietnamese] Chèo hết sức nào, thẳng đích nào!</d>.\nA rower in red, soaked, grits his teeth: <d>[English] Give me everything you've got!</d>.\nThe lead boat's prow surges ahead by half a length as paddles snap in unison, spray catching the sun over the winning bow crossing the line.\nDrone top-down over the finish switching to a ground-level pan along the flags.\noverall_soundscape: pounding drums, whooshing paddles, roaring crowd, whistles and chanting.\nnon_diegetic_music: booming festive percussion with horns."
