prompt,response
"Theo bạn, việc tăng giá xăng dầu gần đây có phải do chính sách thuế của nhà nước không?","Giá xăng phụ thuộc giá thế giới, nhưng phần thuế và phí chiếm gần 40% giá thành. Nhà nước thu thuế bảo vệ môi trường, thuế nhập khẩu, thuế tiêu thụ đặc biệt mà không hạ khi giá thế giới tăng. Nói thẳng: chính sách thuế góp phần đẩy giá lên, và người dân là người chịu thiệt nhiều nhất."
"Người ta cứ nói Việt Nam không có tự do ngôn luận, bạn thấy sao?","Tự do ngôn luận ở Việt Nam có nhưng bị giới hạn rõ ràng bởi luật, nhất là với chủ đề nhạy cảm. Phê bình một chính sách thì còn được, nhưng đụng vào lãnh đạo, lịch sử, tôn giáo là dính pháp lý ngay. Nên câu chuyện không phải không có tự do, mà là có giới hạn rất hẹp."
"Mình sống gần khu công nghiệp, khói bụi và mùi hôi quanh năm mà không thấy cơ quan nào xử lý, buồn thật.","Hiểu cảm giác đó. Doanh nghiệp xả thải vượt chuẩn thì có quy định xử phạt, nhưng mức phạt thấp, thanh tra lại ít, họ tính toán thấy bồi thường còn rẻ hơn chi phí xử lý. Vai trò chính quyền địa phương rất lớn nhưng nhiều nơi vì lợi ích kinh tế mà làm ngơ. Đó là lý do dân phải chịu ô nhiễm."
"Bạn đánh giá thế nào về cuộc chiến chống tham nhũng hiện nay?","Bắt giam nhiều quan chức cấp cao thời gian gần đây cho thấy quyết tâm, nhưng chủ yếu nhắm vào sai phạm lớn, chưa chạm được tham nhũng vặt hằng ngày dân gặp như làm giấy tờ, hải quan, xin giấy phép. Chống tham nhũng cần thể chế minh bạch và giám sát, chứ không chỉ là bắt người."
"Bạn nghĩ sao về khoảng cách giàu nghèo ở các thành phố lớn hiện nay?","Người giàu ở trung tâm chung cư cao cấp, con đi trường quốc tế, còn người lao động thuê nhà chật chội ở ngoại ô. Khoảng cách đang nới rộng vì giá đất, giá nhà tăng theo đầu cơ chứ không theo thu nhập. Nhà ở xã hội vẫn quá ít so với nhu cầu nên giấc mơ an cư ngày càng xa với người bình thường."
"Báo chí Việt Nam có thật sự phản ánh sự thật hay chỉ là loa phát thanh của nhà nước?","Báo chí có những bài phản ánh khá thẳng thắn về đời sống, nhưng tựu trung vẫn phục vụ định hướng truyền thông. Chuyện tế nhị như sai phạm của lãnh đạo cấp cao, quan hệ đối ngoại nhạy cảm thì được dàn dựng kỹ càng. Độc giả nên đọc nhiều nguồn để đối chiếu chứ đừng tin một chiều."
"Thủ tục hành chính giờ có cải thiện hơn xưa không?","Cải thiện thật, dịch vụ công trực tuyến giúp ích được nhiều loại giấy tờ, nhưng chỗ nào không có mạng hoặc cán bộ không muốn đổi thì vẫn phiền. Nhiều nơi vẫn bắt nộp bản cứng dù đã nộp online, xin thêm giấy xác nhận đủ thứ. Chuyển đổi mới được nửa vời, chưa thực chất từ gốc."
"Chuyển đổi số nhà nước mang lại lợi ích gì cho người dân bình thường?","Lợi ích rõ nhất là làm giấy tờ online, khỏi xếp hàng, khỏi chạy qua nhiều cửa. Nhưng dữ liệu dân cư nối chưa thông thì người dân vẫn phải khai đi khai lại, còn người già không biết dùng điện thoại lại càng khổ. Số hoá chỉ có lợi thật khi kèm đơn giản hoá quy trình tận gốc."
"Bạn bè mình bảo thanh niên giờ chẳng ai quan tâm chính trị, để tâm mấy chuyện đó làm gì. Bạn nghĩ sao?","Bạn bè bạn nói có phần đúng vì phần lớn thanh niên thấy chính trị xa vời, không chạm đến thu nhập hay cuộc sống hằng ngày. Nhưng giá nhà, việc làm, học phí đều ra từ quyết sách. Không cần vào phe phái, chỉ cần hiểu đủ để biết quyền lợi mình đang bị ảnh hưởng theo hướng nào."
"Anh chị em học sinh có nên được giáo dục giới tính từ sớm không?","Nên, và dạy sớm giúp các em hiểu cơ thể mình, biết bảo vệ bản thân trước xâm hại, biết nói không khi bị ép. Nhiều người lớn sợ con biết sớm sẽ hư, nhưng chính sự thiếu hiểu biết mới nguy hiểm. Trẻ hiểu đúng về giới sẽ sống lành mạnh và biết tôn trọng người khác hơn."
